rating,date,coment_title,coment_description
5,4 abril 2013,Vista increíble!!,Vale la pena navegar por el Titicaca para llegar a esta isla. El ascenso hasta la cima te deja ver el lago en odo su esplendor. En un domingo se puede ver a los lugareños reunidos con su colorido traje típico.
5,1 abril 2013,"Lugar único, no hay otro igual","El silencio, la tranquilidad te permite meditar y pensar, no ruido, no automoviles, no motocicletas, no hay ruido y las personas de la comunidad se esmeran en atenderte, recibes lo básico en una comunidad andina."
4,1 abril 2013,Agotador,"Es una isla a 3 horas del puerto de Puno . Llegas en catamarán , tiene unos paisajes increíbles pero es super agotador el subir para llegar a la plaza que queda 500 gradas arriba y para llegar es solo subiendo 500 gradas 1 hora de ida y 1 hora de regreso . De echo al llegar recompensa con la vista linda , pero si es super cansado ."
5,26 marzo 2013,Una magnifica Isla natural,Es un lugar para no dejar de visitar si vas a Puno. Desde lo alto de esta Isla se ve la belleza del lago Titicaca y se llega a divisar hasta Bolivia. Comimos sopa de Quinoa y trucha a la plancha ( espectacular). Si vas a Puno no dejes de vistar este lugar
4,15 marzo 2013,Isla taquile,"La isla muestra mucho de la forma de vivir de la gente. Es padre conocer parte de su historia y como han conservado sus tradiciones a pesar de los años. El detalle, todo es muy caro. Los niños te cobran por cada foto en la salen aunque no se los pidas. En Uros la gente es más sociable y no te cobra por todo!"
5,15 marzo 2013,sobrecogedor,"fue interesante hacer la ascencion hasta la parte mas alta de la isla taquile en puno fue agradable ver como las personas que tenian sus casas al costado del camino hacian sus tejidos y cuando nos acercabamos nos permitian ver su trabajo, que como conto nuestro guia cuenta un historia, pero lo mejor es que al encontrarnos en la parte mas alta de la isla pudimos ver la gran extension de agua que tiene el titicaca y como a lo lejos se apreciaba la ciudad de puno, almorzar en uno de los restaurantes de la isla tambien fue magnifico (mi reconocimiento especial a la deliciosa sopa de quinua que nos sirvieron, realmente una delicia). debo de reconocer que fue una de las mejores experiencias, una gran caminata por la isla y al atardecer salimos hacia puno despidiendonos de un magnifico dia y una buena comida en esta preciosa isla."
4,20 febrero 2013,Impresionante paisaje! mis pros y contras!,"bella isla, me parecio salida de un cuento, con tradiciones increibles,a medida que avanzas por sus caminos empedrados vez personajes increibles y quedras tener mil fotos. pude almorzar comida tipica de la zona y con la mejor vista al titicaca . lo malo... la gente del pueblo se coloca en tus fotos sin que lo pidas y luego se acercan a pedir dinero por fotografiarlos. los niños piden dinero a todos los turistas, no estan malo si son un par de niños q se acercan, pero creo que durante el tiempo q permanecí fueron mas de 10 sin duda."
3,11 febrero 2013,Hermosas vistas del Lago Titicaca,"Fuimos en una excursión de un día, desde Puno, luego de ir a Uros. Hay una camina desde el muelle hasta el centro de la Isla muy bonito, donde se pueden ver lindas vistas del Lago Titicaca, y gente trabajar, de acuerdo a sus costumbres. La isla es tranquila, pintoresca. No obstante, no deja de ser un gran negocio como lo es Uros."
4,9 febrero 2013,Vale la pena visitarla!!,"El paisaje es maravilloso, ver el lago realmente impacta, el color del agua, rodeado de montañas ...ademas la gente del lugar, saber còmo viven, sus costumbres, sus comidas tipicas, todo merece ser conocido"
3,7 febrero 2013,No tuve turismo vivencial,"El lugar es maravilloso aunquee la subida terrible. La hice por pocos pues es agotador. Se supon que había turismo vivenciaal pero al eentrar a conversar con la nativa, mee quiso vender unos chuyos muy caroos y como no le compré cambió su actitud, al punto dee no llevarnos a una fiesta en la noche debido a la lluvia. El día siguente preguntams y todo el tour había estado een la fiesta. Hay que quitar un poco el interés económico aunque , claro, depende de cada poblador. El lugar vale la pena visitar."
4,1 febrero 2013,"Sorpresa, llegamos en día de fiesta !.","Veníamos desde las islas de los Uros y era 28 de julio - Día de la Independencia proclamada por Don José de San Martín - pero nadie nos dijo hasta llegar allí que en Taquile la celebración es mayúscula !!. Hay desfiles y música en el centro del empinado pueblo y absolutamente TODA la población viste sus coloridos trajes típicos (vestimenta que guarda una interesante historia en sí misma). Lamentablemente el tour presiona y carrerea demasiado pero el rato que logramos observar fue alucinante !. Los niños orgullosos con sus ropitas de gala me fascinaron !. Eso si reconozco que la subida hasta el pueblo es agotadora - considerando los 4,000 metros snm - y los 500 escalones de bajada también aunque el bello paisaje ayuda a aligerar el ahogo."
4,30 enero 2013,bonito,"Un lugar muy bonito, buena vista, no es recomendable para cardiacos a menos que no la visite por completo, hay muchas subidas. La gente es callada, mas un poco antipatica, te cobran por sacarles fotos."
5,23 enero 2013,Bellos paisajes,"Bellos paisajes en esta isla remota en el lago Titicaca. Las vestimentas de los indigenas es muy peculiar y unico en el area. Muy parecido a los campesinos en la provincia de Extremadura. Las comidas son sencillas pero extraordinarias. No dejen de visitar la isla pero escojan un bote rapido que navegue a mas de 20 nudos ya que mi travesia, a 7 nudos, demoro mas de 2.5 horas cada via, una eternidad. El viaje se puede hacer en menos de 30 minutos sin problemas. "
4,22 enero 2013,"Es bello el paisaje del lago hasta llegar a Taquile,","Me gustó que se puede pasear con comodidad por las calles, las que están impecables . Lo que no me gustó fue que tour permitía permanecer un corto tiempo en la isla."
5,22 enero 2013,Pueblo con tradición muy marcada,"Recomendación, irse en lancha rápida o pasar una noche aquí.
Su historia y forma de vida son formidables, mas aun considerando que la mantienen a pesar de la cantidad de gente que los visita."
5,21 enero 2013,El paraiso existe,"Es una isla de ensueño, al recorrerla parece estar viviendo un sueño, no visitarla estando en puno es un PECADO. el agua en el puerto de llegada transparente. Toda la isla es ecologica, muy limpia. Solo hay que tener cuidado con la subida y el descenso pues pone a prueba el estado fisico de uno. Para una persona mayor puede ser muy riesgoso. La vista del lago en el ascenso o descenso son de lo mas espectacular que he visto en mi vida."
5,19 enero 2013,Una ciudad cerca de otra,"Una isla con 2,300 habitantes, es una ciudad completa con su Plaza de Armas, ayuntamientos, iglesias, escuelas, tiendas, museo,sus pobladores educados, encuentras todo limpio, quedé impactada con tanto orden, es un buen ejemplo de vida."
5,14 enero 2013,Un lugar maravilloso,Muy lindo el Señor Pablo nos recibio muy amable nos enseño como era su vida diaria como lavan su ropa y como tejen desde muy pequeños y tan lindas cosas.
4,14 enero 2013,Hermoso paisaje y cultura,"Pequena isla que se recorre a pie, el paisaje es hermoso y a cultura de la isla es increible: usos y costumbres totalmente desconocidos y novedosos para mi!! Hay un mercado artesanal de textiles en la isla con precios moderados y primera calidad de los productos!"
4,30 diciembre 2012,ambiente autentico,"la sopa de quinoa era muy buena, el pescado frito fresco tambien, pero lo mejor en la isla Taquile es comer en los restaurantes familiares, en que se turnan las familias en atender a las visitas"
1,22 diciembre 2012,Pésimo (como mi puntuación),"6 horas de ida y vuelta para ir a una isla normal y corriente, subir una cuesta e ir a comer la comida más barata a unos precios muy caros. Las alternativas.. ir a tiendas con precios ""para turistas de la alta sociedad"". Y tras comer.. corriendo al bote de vuelta que ya has gastado suficiente dinero.La única razón por la que las agencias te llevan a esa isla es para que te dejes el dinero en el restaurante, no para enseñarte nada más que no se pueda vender.Isla fea y descuidada. Además.Id sólo a las ISLAS FLOTANTES, que sí que merecen la pena y están mucho más cerca."
4,19 diciembre 2012,Bonita isla,"La isla es una pasada y está detenida en el tiempo. Merece la pena quedarse un día y dormir para poder ver la increible puesta de sol,"
5,11 diciembre 2012,Muy fuerte la emoción vivida,"Encontrarse con esas personas tan amables, respetuosas, tan leales, ver como viven, la alegría que llevan en sus rostros, la pureza.
Fue mi emoción más fuerte dentro de Perú!"
5,8 diciembre 2012,"hermosa isla,","me encanto el paisaje y su gente muy atenta, de sirven mucha comida natural, me encantó. por la mañana se hermoso el lago Titicaca"
5,8 diciembre 2012,un mundo aparte,"tuvimos mucha suerte e hizo un día espectacular en nuestra visita a la isla, el lago se veía precioso, el agua azul turquesa, transparente en la orilla, parecía el caribe. los locales de la isla fueron muy amables, pudimos aprehender de su peculiar cultura, su arte de tejer, y pudimos comer sopa de quinua y trucha frita. toda una experiencia. "
5,4 diciembre 2012,Paisaje espectacular,"Nosotros tomamos el tour de 1 día a Uros y Taquile. El paisaje en Taquile es hermoso! Es una isla cuya plaza principal esta en la cima de un pequeña montaña, la caminata es tranquila y se puede descansar a modo que tomas fotos. Entramos a una casa de familia y ellos nos dieron el almuerzo... sopa de quinua y trucha a la plancha con papas fritas, la comida estaba buenísima y todo se veía muy limpio.Con respecto a esa experiencia tengo mis dudas... siento que fue un poco forzada que los niños de la familia no se sentían muy cómodos al tener que bailar con nosotros, atendernos, etc. Por otra parte el viaje me encanto, mi mejor recomendación seria que lleven sus propios snacks y agua, me parece que todo dentro de la isla esta sobre valuado."
5,1 diciembre 2012,Super,"Es Una Isla milenaria, los paisajes impresionantes
Su historia, realmente me apasionó.
Parece que el tiempo no ha pasado, pues conservan sus tradiciones, y eso es invaluable.
Sus habitantes son conocidos como unos de los tejedores mas finos del mundo"
4,17 noviembre 2012,Un paseo,"Es un viaje lacustre de casi dos horas y media. Primero se visita a los Uros. Esto se nota muy armado para el turismo (de eso viven) Es algo diferente, pero da cierta pena que esa gente deba acceder a ciertos actos (posar, bailar, cantar) para que el turista, cómo si fuese de otro planeta de sacará fotos. "
3,12 noviembre 2012,muy lejos,"es muy bonito pero muy lejos.
de almuerzo solo dan 2 platos,trucha o tortilla.
caminar allá para el que no esta acostumbrado a las alturas es difícil y no se disfruta mucho."
5,12 noviembre 2012,UN ESPECTÁCULO,"Y además lo fué, bailes, exhibición de artesanía y amabilidad ( viven del turista ) pero como en algunos lugares además, parece que les debas algo, esta gente que domina el Quechua es humilde y amable. Nos pusieron unas tortas con verduras que quitaban la cabeza (desde luego no es lugar para inspeccionar las cocinas etc), hay que comer y punto. Luego, una trucha que igualmente, daban ganas de abrazar al cocinero y sobre todo acompañando la comida, las vistas 3885 metros sobre el nivel del mar, increibles. El Titikaka es un señor lago, con un color plata espectacular y un cielo distinto. La placidez del día hizo la visita inolvidable."
4,6 noviembre 2012,No vimos mucho,"Fue una visita muy básica. No visitamos realmente la isla, solo vimos el puerto y recibimos una explicación y demostración de cómo vive la gente de la isla que fue muy interesante. Me hubiera gustado ver más de la isla."
5,5 noviembre 2012,las mejores vistas del lago,"lo mejor es la excursión en barco hasta allí con gente de todas partes...después, la isla tiene la tranquilidad de no tener coches, ni motos ni nada que pertube la paz. ha mejorado mucho en 10 años la infraestructura, haciendo más agradable la estancia, pero quitándole algo de sabor...en 10 años más tendrá un mega hotel...está claro que los paraisos pobres no duran :)"
4,3 noviembre 2012,Bonita isla,"Hicimos una excursión organizada que incluía la visita a la isla, un baile y comida. Al principio el plan no nos parecía extrordinario, pero nos gustó mucho. La isla es preciosa, el contraste entre el verde de la isla, el azul del lago, las montañas nevadas de Bolivia al fondo, .... nos encantó."
5,23 octubre 2012,Como en el Mediterráneo,Los paisajes son así: un mar (el Lago Titicaca) azul con la cordillera y sus picos nevados de telón de fondo. Increíble... vale la pena la subida por la rampa y la bajada de los más de 500 escalones irregulares. Imperdible!
4,19 octubre 2012,Un panorama increible," Hacer este tour es muy lindo, te llevan en una lanchita y el viaje es de 3 horas luego empiezas a subir y puedes ir mirando a la comunidad con su vestimentas tipicas. Durante el recorrido puedes ir tomando fotos del inmenso Lago azul del Titicaca pero hazlo tambien de regreso es màs impresionante aun. En la comunidad encuentras los hombrecitos tejiendo...que lindo!!!"
5,15 octubre 2012,Preciosa,"Isla preciosa, aunque andar cansa por el tema de l'altura es preciosa i merece la pena cansarte.
Buena comida, la trucha!!!"
4,15 octubre 2012,Un viaje en el tiempo,"Ver como viven en esta isla es una experiencia que no se puede olvidar, la comida que nos sirvieron fue muy sabrosa."
5,14 octubre 2012,Conviviendo con la naturaleza!,"Los habitantes de la Isla de Taquile conviven sabiamente con su entorno, tomando lo necesario de la Isla y evitando contaminar su medio ambiente. Para llegar a esta isla debes tomar un tour en bote, que te deja a un costado de la Isla y de ahí se debe ascender hasta el otro lado donde, después de un reparador almuerzo, se desciende hasta donde espera el bote.Sus habitantes son gente humilde y sencilla que vive de la agricultura, de la ganadería y del turismo para subsistir. Es un lugar donde se respira aire puro y se disfruta de una deliciosa trucha exquisitamente preparado por sus habitantes."
2,13 octubre 2012,Perú está vendiendo lo que no tiene!,"Después de navegar 3 horas llegas a la isla. (Te toma 6 horas el viaje de ida y vuelta). La plaza queda a nivel del piso 33 de un edificio. Llegas allí por escalas y rampas de 45 grados. En piedra, a desnivel, por lo que debes estar siempre mirando el piso ya que corres riesgo de caer o de un esguince. Cuando alcanzas la cima te encuentras con una plaza muuuy fea y descuidada. Desolada, solo ves 6 habitantes que se sientan en un muro, con sus trajes típicos, todos hombres. No hay servicios sanitarios decentes ya que no hay acueducto y se utiliza agua recogida. Los alimentos y utensilios están realizados y lavados con esta agua que debe ser del lago y a éste desaguan los desechos orgánicos de la isla.El paisaje del lago es hermoso, pero no hay que subir tanto para ver su paisaje.Es una falta de respeto con el turista ya que Perú está vendiendo lo que no tiene. La isla vive del turismo y no ofrece nada al turista.El bote te deja a un lado y te recoge al otro lado de la isla. Así que si te arrepientes de subir, sorry! Además que vas a hacer en un bote ese tiempo? Y sin comer? Pues solo te queda subir!Todo e l lugar ofrece el mismo plato. Solo uno y nada más. Luego de semejante experiencia debes bajar 500 escalas para llegar al bote. Escaleras rusticas en piedra, peligrosas al máximo y qué decir de la altura para los que no están acostumbrados!Mientras bajaba vi a una anciana cargando un bulto de su mismo tamaño, escalas abajo (de unos 80 años de edad). Y más abajo a una joven igual, cargando un tremendo bulto y a su lado un hombre, con las manos libres. Parece que en ese lugar la mujer es la que carga y trabaja. Es esforzar el cuerpo por nada! PERU debe construir una hostería para el turista, confortable, ofrecer menús variados, buenos servicios sanitarios, garantizar agua potable, ésta a medio camino ya que no hay que subir mucho para disfrutar del paisaje. No explotar al turista de esa manera.Si aun piensas visitar Taquile, después no digas que no te lo advertí!!"
4,12 octubre 2012,Maestros de los tejidos,"Una linda isla con una comunidad muy organizada, tienen un show muy lindo y los tejidos de una calidad excelente, vale la pena comprarlo ahí porque salen más baratos."
4,11 octubre 2012,Hermosa vista difícil ascenso,"La vista del lago es fantástica, alcanzamos a ver las montañas de Bolivia, solo que se debe advertir a los viajeros que deben tener una buena condición física ya que el ascenso y descenso son difíciles."
4,24 septiembre 2012,hermosa y pintoresca isla,Muy bueno el arte textil que se encuentra en taquile! de lo mejor que vi en peru. La isla ofrece una de las mejores islas del lago titicaca; increible para tomar unas muy buenas fotos!. Ir con calzado comodo para enfrentar las subidas que tiene la isla.
4,24 septiembre 2012,Isla mediterránea en mitad del altiplano,"Le peor, tardar casi 3 horas en llegar y tener que comer con la gente de tu barco ya que es muy difícil visitar las islas sin un tour organizado.
Lo mejor, la isla y sus gentes. Un paisaje increíble y una cultura apasionante."
5,20 septiembre 2012,muy buena 100% la pase con una familia,taquile es super bien !!!!! yo solo iba a puno a y uros . ami me recomendo el hotel inka's rest con una familia maravillosa y simpatica celso y juana y su hijo wilfredo son una familia amable sobre todo wilfredo con quien me la pase super bien yo les recomiendo que si van a taquile por lo menos quedense una noche en taquile una experiencia inolvidable pero pasen por el hotel INKA'S REST de puno yo les recomiendo
1,19 septiembre 2012,una perdida de tiempo el peor lugar de los q visite en Peru !!!!!!!,"son nada mas y nada menos q seis horas en ir y volver solo para q te hagan subir casi corriendo a ver el centro del pueblo el cual esta descuidado y feo ademas el tiempo para comer es de menos de 30 min y corre de regreso al barco y ni hablar de las artesanias q no lo son mas, ya nada de lo q hay es tejido a mano todo es aparentemente de fabrica osea deja de ser artesanal y los precios son ridiculos !!!!!!!!! en pocas palabras no pierdan su tiempo en este lugar !!!!!!"
5,19 septiembre 2012,Imperdible,"Llegar a Isla Tequile es una aventura que no debemos dejar pasar durante nuestra visita a Puno. Los pobladores conservan intactas sus costumbres, en particular la vestimenta es muy colorida y guarda importantes rasgos de su tradición y no lo hacen para mostrar un show a los turistas. Si puedes cuadrar con un tour operador hospedarte en la isla no lo dudes.Desde que vamos ascendiendo por el camino de piedra la vista hacia el lago varían y cada una es mejor que la anterior, así que tómate el tiempo necesario y ten la cámara en la mano para que tomes las mejores imágenes de la isla. La comida es sencilla pero buena. Disfruta el mercado de los textiles encontrarás piezas tejidas por los hombres del lugar (otra tradición especial)"
5,10 septiembre 2012,Los Uros...Un pueblo con cultura ancestral,"Compartimos unas horas con los Uros, nos contaron sus historias y su forma de vida y cómo se organizan.La verdad que uno los ve en la simpleza en la que viven y parecen tan felices!.Es una visita para no perderse en el lago Titicaca"
3,8 septiembre 2012,Buenas vistas sobre el lago Titicaca.,"Si no has tenido problemas con el mal de altura, se puede visitar desde Puno. Se llega en barco y esta un poco lejos. Una vez en la isla hay que recorrer un camino ascendente hasta el pueblo. La plaza central tiene unas vistas bonitas y se pueden adquirir prendas textiles. La indumentaria de sus ahítan tes es curiosa, de inspiración claramente española."
4,7 septiembre 2012,Bueno,"Me gusto mucho visitar isla Taquile. Es cierto que hay que hacer una caminata muy larga, pero por mi parte no tuve ningún problema. Se puede observar el lago a lo largo de la caminata y es impresionante.También me sirvieron un almuerzo típico del lugar, me gusto mucho.Para las personas que les gusta caminar, teniendo en cuenta que hay que hacerlo en cuestas empinadas esta muy bien.En el grupo de excursion habían personas de tercera edad, ellos tenían la opción de hacer la caminata o no. Yo personalmente les recomendaría que no lo hicieran por que hay que hacer esfuerzo físico a mucha altura."
3,5 septiembre 2012,mucha subida para...,"mmm... a ver, mas alla de una vista panoramica no tiene mucho mas por hacerse accede a la isla despues de 2.30hs en lancha y una subida a pie de 30 minutos... despues del esfuerzo de la subida que es bastante empinada, se para en la plaza central de la isla que cuenta con una especie de cooperativa que ofrece todas las artesanias de la isla. De alli se va a almorzar a alguno de sus paradores y luego se camina alrededor de la isla por otros 45 minutos hasta llegar al otro lado de la isla donde nos espera la lancha en otro de los tantos muelles de Taquile.Solo destaco una vista panoramica... el resto no tiene nada para destacar."
5,4 septiembre 2012,una timidez encantadora!,"me encantaron sus trabajos, los textiles son bellos....estuve casi una hora pero me comentaron que existen tours más largos...vale la pena!"
4,30 agosto 2012,Buenisima onda,"Estuvo buena la ida a esta isla, pasamos super bien tiene muchas subidas y bajadas y el paisaje es increible"
4,24 agosto 2012,Bonita isla,Bonita isla podes ver a diferentes personas alli y encontrar amigos y conocer lugares arqueologicos impresionantes
5,21 agosto 2012,Hermoso paisaje,La vista del Lago Titicaca desde el restaurante es realmente increible. La plaza de Taquile es muy sencilla. Lo bueno es apreciar la naturaleza mientras se sube cuesta arriba.
5,12 agosto 2012,Un lugar encantador,"El lugar, los paisajes, la gente, las artesanias, la gastronomia, todo increible, vale la pena subir la empinada cuesta y bajar luego por la innumerable cantidad de escalones (aunque a veces falte el aire)"
5,10 agosto 2012,Muy interesante!!!!!!,"Hay un viajecito bastante largo para llegar, se va en lancha, pero vale la pena la Isla es maravillosa, hay que caminar ya que no exsisten en ella medios de transporte, hay que subir mucho, suele faltar el aire, almorzamos en la terraza de una de las casas de los lugareños una exisita trucha. y a prepararse para el regreso en bajada por caminos rústicos de piedra, el paisaje es maravilloso, no apto para personas muy mayores."
5,4 agosto 2012,recomendable para quedarse al menos 1 noche,"no es necesario contratar un tour, que te lleva a la isla en 3 horas, te lleva a almorzar y en una hora tenes que vovler 3 horas mas de viaje, es muy cansador y asi no disfrutas nada de la ista y lagente que es lo mejorlo mejor es ir portu propia cuenta, al llegar al puerto de puno el primer puesto a la izquierda es el de la lancha cooperativa de taquile, cuesta 25 soles ida y vuelta y tiene 15 dias de validez,pasa si o si por uros, por lo que demora como 4 horas en llegar a taquile sale 730 am de puno y llega a taquile a las 1230 ahi, al llegar el guia de la lancha va a tratar de llevarte a donde el quiere a comer y a quedartepero lo mejor es contactarse con cualquier familia que va a estar esperando turistas o en el puerto para ofrecerte su casa para quedarte por 15 soles por persona la noche y 10 soles cada comida si queres comer con ellos, que para nosotros es lo mejor, porque compartis mas tiempo con la familianosotros nos quedamos en la casa de celsso y Juana y son espectacuares, una habitacion con cama doble y muchas frazadas y un bano compartido, no hay luz ni agua calientetienen paneles solares pero dura un rato la luz nos quedamos una noche, caminamos por la isla , a la manana siguiente fuimos a la playa relamente vale la pena quedarse, sino es agotador y no conoces nadael barco de regreso es a las 1420 y llega a puno a las 17 hrs"
2,3 agosto 2012,Tan sólo un recorrido por una isla.,"Aquí nos llevaron luego de Uros, caminamos bastante hasta llegar a una plaza central donde había una feria de artesanos donde no había mucha variedad de tejidos, luego nos llevaron a uno de los tantos restaurants para almorzar donde todos sirven lo mismo (trucha grillada, arroz y papas). Y luego, cómo algo que no hacen muy a menudo, nos hicieron una demostración de baile de casamiento. No la recomiendo."
2,2 agosto 2012,Me cansé de subir tanto,"Si no estás dispuesto a subir, subir y subir, para ver a una gente ""huraña"" que no te devuelven el saludo y te cobran por tomarle fotos (se las tienes que tomar sin que se den cuenta!), y luego debes bajar como mil escalones algo peligrosos,que las rodillas te quedan doliendo...no vayas! no le vi nada del otro mundo, ok que sus costumbres son extrañas y son patrimonio intangible de la humanidad, pero me hubiese quedado tranquila sabiendo de ellos por ""santo"" google"
5,1 agosto 2012,Interesante,"Cultura, tradiciones, colores, todo se une en esta isla donde viven un pueblo denominado por la UNESCO, como Patrimonio intangible de la humanidad por los tejidos que elaboran (los hombres), si les sacan fotos ellos les van a pedir 1 sol"
5,26 julio 2012,El encanto de la sencillez,"Encantador lugar, suspendido en el tiempo. Los lugareños ofrecen un almuerzo de trucha y arroz en sus casa a quienes asi lo deseen como parte del tour. Excelente! . La subida hasta la plaza puede ser un poco extenuante para quienes no estén en estado o tengan dificultad para movilizarse, pero el muelle es un lugar soñado para sentarse y esperar al resto si asi lo desean- Vistas inigualables y una sencillez que emociona."
4,26 julio 2012,Visita antropológica,"Tanto la isla de Taquile como la de los Uros, son visitas mas bien antropológicas, para conocer cómo viven otras culturas. Si bien el paisaje es lindo, lo mejor es aprender un poco cómo viven estas personas que parecen aisladas del resto del mundo.Recomendable que el viaje lo hagan en las lanchas rápidas (1,5 hs de ida y otro tanto de vuelta), porque sino se puede hacer muy pesado (unas 3 hs cada tramo)."
5,20 julio 2012,Maravilloso lugar,Es un bello lugar con el paisaje más lindo que haya visto. Es muy importante el operador con el viajes por eso recomiendo a Tiempo de Fondo en Medellín.
4,20 julio 2012,los nativos son muy amables,"su amabilidad es lo mas interesantes, nos dieron comida, cuarto para dormir y el pago era segun nuestra voluntad."
5,11 julio 2012,Recomendado.,Excelente excursion. Se recomienda llevar agua. El paisaje es insuperable. Ideal para quien gusta de la fotografía.
5,2 julio 2012,Una verdadera sociedad socialista,"Hermoso lugar! Sus pobladores son muy amigasus amigables y conservan in cambiada desde la antigüedad sus costumbres, tradiciones y vestimenta.Su vestimenta negra combinada con colores fuertes, reflejan su forma de vida, sus costumbres y sus creencias andinas. La Isla está enmarcada por el maravilloso paisaje del Lago Titicaca. Es un lugar que desde el en el año 2005 la UNESCO le otorgó al tejido tradicional taquileño la categoría de Obra Maestra del Patrimonio Oral e Inmaterial de la Humanidad ¡y realmente son una obra maestra sus tejidos!."
4,1 julio 2012,buen ejercicio,"bello paisaje,vista impresionante,ir preparado pues hay que subir como 500 pasos de escalera para llegar ."
5,30 junio 2012,Excelente,"me encanto el paisaje , la paz , muy interesante la forma de vida y su cultura"
4,27 junio 2012,Tuve suerte!,"Llegue justo en la celebracion de Pentecostes, asi que tuve la suerte de disfrutar de bailes tipicos y absorver la cultura del lugar, desde la isla se tiene vistas preciosas del Lago Titicaca, es una excursion recomendable."
4,26 junio 2012,Interesante,"Interesante ver cómo trabajan la gente normal de un pueblo normal, no hay gente pidiendo propinas como en el resto de sitios.
Un paseo agradable, aunque con la altura, cansa un poco."
5,25 junio 2012,Hermosos parajes,"El lugar es encantador, las vistas del Lago Titicaca son increíbles"
5,22 junio 2012,Volveremos!,"Nos encantó la hospitalidad de la gente, la belleza de la isla y la sopa serrana que nos invitaron en casa de Juan, un precioso niño."
1,13 junio 2012,no merece la pena,"Si estás dispuesto a soportar 6 horas en lancha (tres de ida y tres de vuelta), adelante. Yo no lo recomiendo. Viaje demasiado largo para obtener unas vistas que logras desde otros puntos de Puno."
3,11 junio 2012,La isla es linda pero muy turistica,"El lugar es hermoso, se ve el Titikaka desde arriba y tienen todo con flores.Lo malo es que para llegar a la plaza hay que subir y subir y seguir subiendo. te cansa mucho porque estas muy alto pero si vas descansando llegas arriba sin ningún problema.No tiene nada sorprendente pero es un lindo paseo"
5,11 junio 2012,Es realmente lindo!,El paisaje es preciso y la gente es muy cálida y amable
4,10 junio 2012,Una Isla atractiva,"Atractiva por toda su historia y costumbres,muy amable la gente que habita la Isla,"
2,3 junio 2012,Muy lejos para un día,Seis horas de viaje entre ida vuelta para una estancia de menos de dos horas. Tal vez si se duerme allí pueda ser interesante. No recomiendo el viaje que proponen de Uros y Taquile en un día.
4,2 junio 2012,En pleno Lago Titicaca,"Cuesta un poco subir por la altura pero una vez en la cima la visión panorámica vale la pena. Además, es interesante ve a los hombres de la Isla realizando sus tejidos"
4,31 mayo 2012,un lugar conmovedor,"La belleza de la naturaleza contrasta con la timidez y sacricio de los habitantes, que apenas hablan castellano . Diariamente suben 2 veces al dia, una cuesta dificil para llevar agua y alimentos a sus casa, no hay luz, y viven segun la luz del sol.En una casa precaria de adobe , con mesasy bancos de maderra , bajo un toldo para protejer del sol, comi la mejor trucha de mi vida, preparada con dedicacion, esmero y respeto.Son gente unica , timidos, trabajadores y excelentes tejedores. Seria bueno, que al menos una vez en la vida, nosotros los ciudadanos de grandes y medianas ciudades los conocieramos, para conocer realmente como se vive en el otro extremo cultural"
3,30 mayo 2012,Demasiado turistico.,Lleguen vean y compren. El lugar es bonito pero se ve demasiado artificial.
3,28 mayo 2012,Nada wow!,"Coincido con buena parte de los comentarios del FORO. Luego de ver Amantani (yo pasé la noche aquí) y la Isla de los Uros, Taquile no me pareció la gran cosa. Es bello ver cómo se extiende el lago Titicaca y su bello color mientras se bordea la isla, pero no tengo otro recuerdo resaltable de la visita. El barco suele recogerte del otro lado de la isla, así que luego de haberla bordeado, tenés que bajar unas escaleras muuuy empiadas luego de haber almorzado. Personas mayores o con cierta dificultad de movilidad, definitivamente no puede bajar esas escaleras!!!"
5,28 mayo 2012,Tejidos de fama mundial,"Tuvimos un tour especial , estabamos llendo a Isla suassi, nos explicaron sobre su forma de vida , la agricultura , la biodiversidad y las plantas y sus usos y porsupuesto de sus famosos textiles , patrimonio de la humanidad,Las vistas desde la isla son tremendas."
3,26 mayo 2012,No mucho que ver,Fuimos como parte del tour que va a las islas de Uros. Al llegar hay que subir una cuesta empinada no apropiada para personas que tengan alguna dificultad pàra caminar. Incluye un buen almuerzo típico.
5,25 mayo 2012,Lugar por descubrir,"La isla de Taquile fue nombrada en 2005 Patrimonio de la Humanidad, y se lo debe a que tiene una cultura vibrante.Se encuentran los mejores telares de Perú, la gente aún vive con sus costumbres, sus vestimentas, su idioma (aimará), y además las vistas panorámicas del lago Titicaca que se pueden apreciar son hermosas.La única crítica sería que el tour es algo agotador ya que son 10hs desde que uno sale a las 7am de su hotel hasta que regresa a las 5pm, y además desde las islas de los Uros donde uno ya ha navegado 30min, para llegar a Taquile son 2,30hs más de isa, y 2,30hs de vuelta."
4,24 mayo 2012,Conocer culturas,"Visitar las islas Uros, Amanati y Taquile es impresionante, se pueden perfectamente visitar las tres en un tour de un dia, debes llevar zapatos comodos ya que hay que caminar y mucho bloqueador solar porque estas muy cerca al sol y sientes el calor de los rayos en la piel,,, es muy comun ver la piel de ninos en estas islas afectados por el sol. A pesar de estar cerca del sol de igual forma si viajas en abril hace frio por lo que debes llevar ropa que te cubra del frio. La comida es tipica y muy rica. El trayecto en bote es lento pero lindo porque vas mirando paisajes maravillosos. Las personas son muy amables y le puedes preguntar sobre sus costumbres y te explican. Fue muy comico los ninos cuando veian un ipod, una camara o celular se enloquecian.Vale la pena visitar!"
