rating,date,coment_title,coment_description
5,17 octubre 2016,Impresionante,"Dimos un paseo en barco a la Isla Taquile y las islas flotantes de Uros. El lago nos precioso, rodeado de montañas."
4,28 septiembre 2016,Debe visitar las islas flotantes!,"Un día de excursión en barco desde Puno para visitar los Uros (Qhas Qut suñi Uru): Las personas que viven en islas flotantes, y Taquileños (habla Quechua) y viven en la isla de Taquile, en el Lago Titicaca. Gente cálida. Sí, es muy turístico, pero estas personas tienen un maravilloso sentido del humor y abierto, su modo de vivir para educar y entretener a nosotros. Nada que hacer en realidad en Puno, pero recomiendo una visita por el lago."
5,28 septiembre 2016,Vale la pena visitar,"A un lago muy bonito. Mejor visitarla cuando no es época de lluvia (de tiempo) porque November-February. Durante la temporada de lluvias hay muy nublado y no creo que el lago es tan hermoso como cuando no hay lluvia.Por supuesto, para disfrutar del lago es mejor coger viaje en barco."
4,28 septiembre 2016,Visita obligada cuando estás en Perú,"Paramos por dos noches en Puno y disfrutamos de nuestra excursión de un día a las islas flotantes y uno de la isla más grande en el lago permanente.Fue muy interesante aprender cómo viven las personas y entender más acerca de sus costumbres locales (especialmente que es individual, comprometido o casado!)."
5,28 septiembre 2016,Como retroceder en el tiempo.,"Compramos un tour a través de Edgar con una fantástica guía local de habla inglesa llamado Saulo. Muy erudito y aprendimos mucho sobre la vida en la isla en las Islas Uros isla amantille así como. Nos alojamos con una familia que nos acogió en su casa y nos cocinó (no hay hoteles en la isla). El entretenimiento nocturno de todos habitantes con los turistas para ese día era un poco surrealista, pero una oportunidad que no debe perderse. Kayak en el lago era agotador, pero exhiilarating taquillen y almuerzo en los grupos de excursión lejos de la con nuestra propia mesa con vistas al lago era como estar en la costa de Amalfi hace un siglo (imagino). Si escuchábamos un grupo turístico de este viaje se puede sentir un poco artificiosa, pero la agencia de aventura (Calle edgar lima) hizo a medida y bien merece la pena."
5,27 septiembre 2016,Increíble lago,"Increíble lago, tan grande, que parece un mar! Las vistas y el paisaje son geniales. Lo mejor que puedes hacer es tomar un barco desde Puno y visitar las islas flotantes de Uros, Taquile y Amantani luego quizás. Vale la pena una visita."
5,25 septiembre 2016,Un escape de alta altitud,"Recorrimos la isla de Uros y la Isla de ambos. taquile Tanto la pena visitar aunque tienen caracteres distintos. En un día soleado, fue una maravillosa excursión."
5,23 septiembre 2016,Debe ver!,Este fue un hermoso lago. Nuestro guía wS pudo explicar dónde estábamos en el lago y donde el lago fuimos. Es un enorme lago. Estábamos al final de la temporada seca pero dijo en la temporada lluviosa será al menos cuatro pies más alto. El viaje fue muy sencillo así que no estaba enfermo.
5,22 septiembre 2016,Hermoso lago con la cultura fascinante,"Visitamos el Lago Titicaca con Edgar aventuras. Fue impresionante ver la cultura y la gente de la isla de taquile y a aprender de su estilo de vida. Las islas flotantes de Uros son diferente a todo lo que habíamos visto. Fue increíble para aprender cómo están construidas y mantenidas. En general, la belleza y la extensión del lago es increíble. Estamos contentos de que nos tomamos el tiempo extra para venir aquí durante nuestra visita a Perú."
5,20 septiembre 2016,Aguas de un precioso azul frío Titicaca,"Día magnífico, con un paseo en barco de ocio para visitar diferentes lugares en este lago más alto, que comparte una frontera natural con Bolivia. Los picos de nieve de Bolivia están visibles en la distancia. Las tribus son habitantes de único este lago."
4,19 septiembre 2016,Sin duda hacer un tour del lago a Uros y Taquile si hace buen tiempo..,"Pasamos un día en el Lago Titicaca, visitando las islas flotantes de Uros y reed luego hacia la Isla Taquile para el almuerzo.Las muchas islas (96?) constituyen la zona de Uros, y es sin duda vale la pena el viaje para ver cómo estas folk viven en 'islas flotantes'. Una agradable experiencia cultural con una buena explicación de cómo las islas de hecho flotar, así como una oportunidad para recoger algunos buenos recuerdos a un precio razonable.Horas más crucero (barco muy lento!) nos vemos en la isla de Taquile, desde donde se puede ver la distante Bolivia. Una vez más una gran experiencia cultural, con una razonable comida para 20 soles.Permitir un día completo como el barco llega de vuelta en Puno alrededor de 17:00, después de la recogida (7.00)."
4,19 septiembre 2016,Interesante Isla flotante,"Tenía un viaje de un día y se trajeron a la isla flotante de donde tener recuerdos hechos a mano, con precios razonables, sin embargo usted puede negociar un precio mejor. Buena para ver cómo viven allí."
3,18 septiembre 2016,Ciudad y barcos lentos; hermoso lago,"Mientras que el lago es precioso, hay poco que ver en Puno. Las islas flotantes de Uros eran interesantes, y vale la pena un viaje de un día, si uno está ya en Puno, no estoy seguro de que recomendaría viajar a Puno a visitar Titicaca y las islas de los alrededores. Visitamos varias islas en el lago, y acordó las líneas de Nazca podría haber sido un mejor final para nuestra aventura Camino Inca. Probablemente la peor parte de Titicata (excepto el polvo y gases de escape en la ciudad) fue la que embarcaciones turísticas son exageradamente lento."
5,14 septiembre 2016,"La isla de taquile es muy interesante culturalmente, se puede decir que es","La isla de taquile es muy interesante culturalmente, puede saber si está casado o tener una sola prueba de su vestido de matrimonio, lo mismo que si alguien es ha sido un líder de la comunidad. Menú de 20 sol en un restaurante de Los Ángeles."
3,14 septiembre 2016,Total trampa para turistas,"Nuestro Tour Lago Titicaca comenzó con una visita a los Uros las islas, que son interesantes en que son islas flotantes, pero horrible en toda la experiencia que se siente obligado y de alguna manera falsa. Estás allí, el desfile traído gente y probar indígenas para llegar a comprar regalos caros. Ellos cantan y bailan y saludar al llegar y todo parece tan forzado y falso.Más tarde, visitamos la isla Taquille y, de hecho, tenía que pasar la noche allí. Una vez que el sitio era genial todos los turistas a la izquierda. Pasar la noche con una familia local fue la mejor parte del viaje. El alojamiento era agradable - nuestra propia habitación con una cama y un pequeño cuarto de baño compartido, pero sin ducha. Un día sin ducharse, no fue un gran problema después cogí el camino Inca y desaparecido cuatro días sin una.De todos modos, si estás en la zona, bien para una visita, pero para mí, no vale la pena desde Cusco."
3,11 septiembre 2016,Un lugar muy tranquilo,"El lago en sí es tranquilo y bonito, azul claro, pero es un poco sobrevalorado, y llena de turistas."
2,11 septiembre 2016,Totalmente sobrevalorado,"Por desgracia nada bueno que decir sobre el Lago Titicaca. Realmente no sé por qué tantas personas ir a Puno, realmente está sobrevalorado. No consigo decidir si su explotación o no pero el viaje en el barco a las islas reed está seriamente de risa si no fuera tan grave para el probablemente las personas que viven allí.Literalmente decenas y decenas de barcos de cola cada día a los turistas crédulos a ferry un par de las islas. No me malinterpretéis, las islas deben tener una fantástica historia y merece la pena ver de primera mano, pero estás literalmente obligado a comprar recuerdos y sólo ver un par de islas y no dejaron ir a ningún otro sitio.. tal vez hay otras excursiones en barco no sé. Fue así que por suerte para mí me tomó mi cartera, no tenía ni idea, solo pensé que íbamos en un paseo en barco por el lago! Todas las cosas que venden en las islas es, por supuesto, las mismas que lo que ves en cada puesto por todas partes, las bandas de la amistad, cojín cubre, bufandas, etc.., beanies Todo es bueno, pero después de los primeros 100 puestos del mercado que tipo de buscar algo un poco único.Lo siento por la mala crítica pero me pareció que todo una decepción y seriamente la lucha de entender porqué Puno es muy popular entre los turistas. Por lo que vale la pena el paseo en barco real está bien, tuve la suerte de tener una hermosa mañana, así que yo estaba arriba tomando sol en la terraza."
4,9 septiembre 2016,Islas Flotantes de Uros,"Las islas flotantes eran totalmente la pena. Muy interesante. Tome el paseo opcional en barco reed. Lo malo - me sentí muy presionada a comprar caro recuerdos"" para ayudar a las familias en la isla""."
5,8 septiembre 2016,Increíble,"Grande, aguas azules. Muy tranquilo, sin ruido de aviones, con muy poco ruido de los automóviles. En la noche oscura, genial para ver las estrellas y ver la cruz del sur si, re suerte (Mejor abril para eso). Hoteles sur de Puno tienen una vista mejor y son más tranquilas. Muchas aves, yendo a las islas flotantes y tequila son una experiencia única en la vida. No se puede perder."
4,3 septiembre 2016,Interesante excursión,"Vale la pena hacer una de las excursiones en bote a las islas flotantes y a la tierra de las islas. Increíble ver la forma de vida en un lugar bastante remoto.Se llevará todo el día y está muy caliente, así que tome un sombrero y agua."
3,3 septiembre 2016,Más de atracción turística clasificado,"Aunque disfruté la visita de Puno y el Lago Titicaca desde Cusco, me sentí como las críticas que había leído sobre lo que eran más exageradas. Está muy orientado al turismo. Me gustó la Isla Taquile la mejor, pero sólo porque me caminaron hasta la cima y las vistas de las profundas aguas azules eran una maravilla. Fui con un grupo de excursión a la Isla de Uros y Taquile luego. Me quedé muy decepcionado con la isla de Uros, ya que nos mostró donde vivían y cómo la construcción de las islas (que me gustó) pero luego me di cuenta de la gente de Perú que gente que ni siquiera viven en la isla de Uros ya. Intentaron llegar a comprar allí las cosas, que entiendo que quieren su dinero, pero que ya habíamos pagado por el tour y me hizo muy incómodo. Si tienes tiempo, fue un frío lago para ver, pero no siento que me falta algo si no ir."
5,3 septiembre 2016,Parece que el océano,Viaje a Islas Flotantes de Uros y Taquile Isla de. El agua es hermosa azul. Gran viaje proporcionado por Perú por menos.
5,1 septiembre 2016,Backflip en el Titicaca,"Viniendo aquí, mi objetivo era volver flip off el barco a este lago. Frías aguas. Muy fría, así que solo lo hizo 3 veces.. Los telones de fondo excelente para fotos, y las personas que viven en las islas flotantes dejando en ti en admiración. Sin duda, este lugar ha escrito todo lo majestuoso."
4,30 agosto 2016,"Agua tranquila, con bellas vistas.","Mi mejor la vista del lago era en Sillustani, pero también el viaje de un día a Uros y Taquile eran muy interesante y agradable."
5,30 agosto 2016,Visita de la isla flotante de juncos,"Visitamos una isla flotante en reed donde viven lago Titicaca algunas familias tribales. Nos mostraron la vida tradicional en una isla y cómo construir una nueva isla. Cuando tengan una mayor conflicto, le cortaron la isla y divide."
5,30 agosto 2016,El lago navegable más alto del mundo!,"La experiencia de viajar en este grande, hermoso lago es simplemente genial! Disfruté de un agradable paseo en 48°F en un barco en 12.500.fasl (3800) de la ciudad de Puno MAMSL a la islas flotantes de Uros y Taquile Isla de."
4,28 agosto 2016,Visitamos la isla baja familia tribal reed,"Esta familia tribal en vivo en la parte superior de la isla de juncos de Cañas y aunque es una tradición morir lentamente como las generaciones más jóvenes están prefiriendo ir a la ciudad, fue una gran experiencia de aprendizaje sobre cómo vivían."
5,27 agosto 2016,Gran Tour,Hicimos una rápida excursión en barco del lago con visitas a Islas Uros y Taquile. Recomiendo encarecidamente este tour con una fascinante mirada a la vida en la isla local.
4,26 agosto 2016,Una visita interesante!,Visitamos las islas flotantes de Uros en el Lago Titicaca - sin duda algo diferente y vale la pena visitar si tienes tiempo.
5,24 agosto 2016,Simplemente hermoso!,"Después de ver Puno nos sentimos preocupados sobre nuestra decisión de viajar todo el camino para visitar el Lago Titicaca. Sin embargo, en el momento en que vimos el lago y subimos al barco a los Uros Islas decidimos que merecía la pena el viaje. Tomó muchas fotografías. Sin duda merece la pena una visita."
4,24 agosto 2016,"Gran experiencia, pero advertencia...","Hicimos el 2D/1N viaje a Uros Amantani Taquile //comprarlos directamente en la estación de autobuses. Primera advertencia: debe ser de aproximadamente 100 soles (10%) + -/pax y comprobar que el Último almuerzo está incluido.Primera parte es Uros, un gran paisaje pero demasiado turístico, la gente es amable pero tratando demasiado de vender la mano de artesanía ""hecha"". Si quieres tomar el barco local"" ""Saber que s10 s/extra (nuestro guía ""se olvidó"" de precisión).La isla de taquile es genial, hermoso pueblo, gente agradable. La familia nos hospedamos con un hogar acogedor y muy amables. Por la noche de fiesta divertido llevar ropa local (suena un poco, pero aún así muy agradable touristtrap). Los faros de estos 2Amantani: paisaje bonito D. así; que el almuerzo en el restaurante está incluido (nuestro guía ""se olvidó"" de nuevo a esta precisa).En general muy buena experiencia aparte de la injusticia de nuestro guía. Lo recomendaría!"
5,23 agosto 2016,Esplendido!!!,"Este fue el punto culminante de nuestro viaje a Perou!!!Es exactamente cómo nos imaginamos un lugar hermoso en el fin del mundo, pero en realidad es donde el mundo empezó...Titicaca está situado entre Bolivia y Perou y es mucho más que bonito...Todos los días se puede visitar diferentes islas con gente auténtica de la región trabajando en ellos como por ejemplo lagente de Taquile es muy, muy amable y la comida es simplemente fantásticaes un lugar para descubrir en pierdas Perou yo recomiendo a todo el mundo yendo allí!!!"
5,23 agosto 2016,Sereno.,"Un gran paisaje y muchas islas para visitar, sino también un lugar agradable para relajarse y disfrutar de la vista."
5,23 agosto 2016,La EXPERIENCIA DE LA VIDA,"Simplemente tomar un paseo en barco por el Lago Titicaca, el lago navegable más alto del mundo, es una experiencia increíble."
4,22 agosto 2016,Isla flotante con su interesante.,Atractivo de gran altitud lago. Islas flotante único e interesante. No hay mucha presión para adquirir artículos de los residentes. Disfrutamos comprando un paseo en sus barcos hechos a mano.
5,21 agosto 2016,Tan hermoso,"Bien vale la pena el viaje desde Cusco, pero me gustaría pasar más tiempo, por ejemplo, estancias de una noche, en vez de Islas en un viaje de un día, aunque nuestro viaje fue particularmente bien con otros grupos no a la vista."
5,11 agosto 2016,El lago es más grande de lo que imagina,"El lago es precioso y lleno de aves, que es un interés de mina. Tardamos 2 horas en llegar a la Isla de Tequile, así que asegúrate de tener un montón de tiempo."
5,11 agosto 2016,Imperdible,El lago es limpio y completamente sin polucion de vida salvaje. Las islas eran interesantes culturalmente único. Una de las mejores cosas en Perú.
5,10 agosto 2016,Deep Blue,Es un lago o el mar es un? El más profundo azul que te puedas imaginar en el medio de la cordillera de los Andes. Prepárate para el alto y tomar tantas tiempo necesario para apreciar la belleza
4,9 agosto 2016,En las cañas gran aves,"Alquilamos un barquero para llevarnos lentamente a través de las cañas buscando aves. Había un montón de garzas, patos, flamencos, rieles, etc. y un espectacular diminutas aves apropiadamente llamado ""muchos tirano cepillo de color"" que era muy común y accesible. Después, el barquero nos llevó a su casa en una isla flotante, que fue reed fascinante."
5,8 agosto 2016,Día maravilloso,El lago es precioso pero alta y fría. Tome capas para los barcos y les tira como en calor. Cuidado con el sol es muy fuerte.
5,8 agosto 2016,Hermoso lago,"Pasé tiempo en ambos lados del Lago Titicaca - El Peruano y el boliviano - y también en la islas flotantes de Uros, Isla Taquile y la Isla del Sol. Es un precioso lago, en su mayoría sin polución. Me encantó y sin duda volveríamos."
5,7 agosto 2016,Grande y alta justo lo que me gusta en un lago,"Ningún viaje a América del Sur está completa sin ver este lugar icono. El lago es enorme y fue maravilloso ver en última después de leer acerca de como un niño. Vi por primera vez de Copacabana, pero nuevamente desde Puno, en Perú. Cada vez que me mostró un lado diferente de sí mismo y siempre con los imponentes nevados de los Andes como telón de fondo. Lo que tienes que hacer es -, paddle wade, tomar un barco, o simplemente pararse y todo bien. No te lo pierdas."
5,7 agosto 2016,Una revelación,"Fuimos al Lago Titicaca y pasamos una noche con la gente en la isla Amantani. En el camino paramos en la islas flotantes de Uros para aprender cómo vive la gente. Esto era muy informativo e interesante para ver cómo se adaptan al medio ambiente. Después viajamos a la Isla de Amantani, donde nos encontramos con uno de los lugareños que nos acomodaron por la noche. Fue una revelación ver cómo estas personas todavía poco están tan contentos. Nuestros anfitriones eran Paulino y Juliana y eran gente encantadora. Comimos muy bien y dormían en camas calientes. Nos trajo un montón de regalos (opcional) desde el Reino Unido y él era muy agradecido. Es una alegría ver la apreciación real cuando nuestros gracias a una familia encantadora. Al día siguiente fuimos a la Isla de taquile donde vimos la gente reproducir música y tenía un magnífico almuerzo. Fue una experiencia fantástica y muy recomendable si visita Puno."
5,6 agosto 2016,Nos alojamos con una familia local durante la noche (recorrido).,"Fue muy bonito, pero si vas a las islas es un montón de caminatas. Puede llegar la altitud, así que sin duda comprar caramelos de coca o de hojas que venden alrededor del puerto."
5,5 agosto 2016,Qué vistas espectaculares,Hemos combinado el Lago Titicaca con una visita a las islas flotantes de Uros y una estancia de una noche en Taquille.Toda la familia le encantó la experiencia. Fue el lugar más tranquilo y más hermosa de lugares. Incluso un paseo por la orilla del lago tenía un efecto calmante.
5,4 agosto 2016,El cuerpo de agua navegable más alto,"Lago Titicaca Bolivia y Perú las fronteras con Puno en la parte Perú y Copacabana en el lado de Bolivia. Es el máximo órgano de agua navegable y aunque hay similitudes con Lake Tahoe Nevada y California que bordea, este agua es mucho más grande que en 199032 kilómetros cuadrados Tahoe en 12,507 pies y el lago más grande de América del Sur mientras se encuentra en 191 metros Tahoe millas en 6224 pies.Titicaca es conocido por ser el lugar de nacimiento de los. He visitado ambos lados tres veces. Hay muchas actividades en Perú solo o ambos con Bolivia. Encontrar tiempo para hacer que se produzcan y no se arrepentirá."
3,2 agosto 2016,Tan grande es demasiado grande para apreciar su magnificencia correctamente.,"Como todos los grandes lagos de altitud es muy difícil apreciar el Lago Titicaca - simplemente porque no poder ver el otro lado significa que no tienen perspectiva de su tamaño. Sólo estuvimos allí un día, pero yo estaba un poco decepcionado."
4,28 julio 2016,Increíble,"El enorme lago y el paisaje son increíbles! Pasamos unos días en Puno, visite el lago y algunas de las islas. Todo es maravilloso, pero menos auténtica de lo que me esperaba. Es muy evidente que la mayoría de las cosas están dispuestas para el turista."
4,27 julio 2016,Cool!,Diferentes y únicas. Viaje de un día en barco. A una isla. Conocimos a las familias que vivían allí. Aprendimos acerca de su modo de vida. Luego te venden cosas que han hecho. Los que disfrutamos la pena el tiempo.
5,27 julio 2016,Debe visitar,"Este es un excelente día completo. Tienes que reservar uno de los muchos barcos y, si tienes un guía individual incluso mejor. visitará la primera y las aldeas flotantes, aunque estos están enfocados a los turistas, un guía local le llevará a una de las comunidades más pequeñas. Muy divertido con viajes en los barcos de Reed y la interacción con los lugareños.Luego de que una de las islas, el lago es mucho más grande de lo que se podría pensar, pero una vez allí puede caminar y comer.Un buen día."
5,24 julio 2016,"Hacerlo todo! Lima, el Lago Titicaca, La Paz y Cuzco, si no un autobús o persona excursión!","Siete horas en autobús desde Cusco, 10 horas en un tren caro o 6-7 horas en un bus a la paz? No con este grupo! Quizás un coche de alquiler? Pues no que no pude encontrar ninguna de esas. Volamos a Juliaca desde Lima en aerolíneas peruanas. Nos hizo los arreglos para el traslado en auto privado a Puno con Victoria en el Gran Viaje Titikaka. Nos encontramos con nuestro conductor Beto Duran Cruz, un tipo genial y su vehículo 4 maletas de tamaño, cabe americano y nuestro grupo de 4.Recorrimos el lago. Es grande, hermoso y un increíble color azul en ciertas horas del día; por favor remítase a los otros 660 comentarios más en profundidad los informes. Es un hecho que lo estado allí, pero así es ir a La Paz y Cusco!Ahora para hacer esto y esto es muy importante! Nosotros los ciudadanos necesitan visa boliviana, que es de 165 dólares estadounidenses por cada persona comprada con dinero en efectivo que debe ser en condiciones magníficas! Creo que una ""escala"", especialmente en puertas de la frontera. Si puedes conseguir una visa en los Estados Unidos, ese sería el mejor. Si no, hay un consulado de Bolivia en Puno, que debe ser mejor que sirvieran en la frontera. Digamos que acarrea un visado en la frontera es una experiencia muy interesante. Necesitará 2 fotos de pasaporte y pequeño extra si exigía, la prueba de la vacunación de la fiebre amarilla. Es mejor ver este en el sitio Web de la embajada boliviana antes de viajar porque francamente no podía hacer esto.Nos hizo arreglos con la victoria en un gran viaje para el traslado de Titikaka Puno a La Paz. Beto estaba allí con campanas. La carretera sigue el lago y hay varios lugares para disfrutar de las vistas y fotos del lago. Beto paraba en varios ruinas incas y las iglesias a lo largo del camino. En Pomata, paramos para almorzar muy local y una visita de una vieja iglesia completa con las catacumbas. De hecho toda la ruta no era turístico en absoluto.Si necesitas más Lago Titicaca luego allí otra noche en Copacabana y cruzar la frontera en Yungoya. He oído que es un pueblo mejor que cruzar a Bolivia en Desaguadero, pero la ruta de Copacabana es más larga. El autobús que lleva esta ruta unidos 6-7 horas. La Ruta Desaguadero es de 4.5 horas, pero no para los débiles de corazón, lo que significa que la ciudad está un poco deteriorado, pero hay un montón de policía y la patrulla fronteriza con pistolas si eso ayuda.Es Desaguadero, que es tan poco turístico que se puede encontrar. Tuvimos que cambiar de conductores y furgonetas en la frontera. Beto aparqué el van a unas 4 cuadras de la frontera porque parece que la mayoría de la gente cruzar y Utilice carretillas, bicicletas y rickshaws motorizados carros. Alquilamos un hombre con un carrito de bicicleta y nos dirigimos a la Aduana peruana, que fue un suspiro. Como llegamos a la frontera boliviana nos sin duda un Hanoi Vietnam Cine ambiente duranteLa aduana boliviana está muy llena y que pueden tomar un tiempo para procesar su entrada. Les encanta tomar su imagen. 1 en que ponen su visa y tomar aún más fotografías durante el proceso de visa y más aún cuando deje el país. Necesitará dos fotos de pasaporte para la aplicación, 2 fotocopias de su pasaporte, Confirmación de Hotel, confirmación de la aerolínea y facturas fresco dólar. Beto se quedó con nosotros todo el tiempo y me ayudó con el proceso de inmigración. El autobús dice el tiempo de La Paz es 1 hora más en temporada alta debido a la inmigración boliviana que es fácilmente comprensible una vez.Nos cambiamos de vehículos y despedimos a Beto y tenía una sin problemas en coche a La Paz. Pasar un par de días en La Paz, luego vuelan de El Alto, el aeropuerto internacional más alta del mundo en 13,325 msl.Aerolíneas peruanas tiene un vuelo directo a Cusco desde La Paz, que sobrevuela el lago Titicaca para una vista impresionante del lago. Para la mejor vista intenta conseguir un asiento en la ventana a la derecha de la izquierda, que es el avión cuando se embarque o longitudinal delantero del ala."
3,20 julio 2016,"Popular, pero...","Titicaca ya estaba ampliamente popular mundialmente. Es tan grande que parece el mar. Además, muestra vidas inca en el lago. Islas Uros y Taquile son únicas. Sin embargo, todo aquí es tan comercializado. No parece haber nada a la izquierda realmente locales. Es una lástima. Pero entiendo que este cambio. Aunque la vida de las personas, aquí se convirtió en turístico-centrada, el lago era la pena de visitar."
4,20 julio 2016,Lago navegable más alto (casi) más grande en América del Sur,"Nos encantó visitar este lago con una distinción de ""lago navegable más alto del mundo"", no significa el lago más alto o el más grande, este lugar tiene la intriga y el misterio de los orígenes de inca asociados con ella. Visitamos durante nuestro viaje a Bolivia aunque la mayoría pueden hacerlo desde el lado de Perú. Conducimos desde La Paz hasta Copacabana y luego fuimos en barco aliscafo a la Isla del Sol (Sun Island) para pasar una noche tranquila y disfrutamos de las ruinas del Templo del sol pilcocaina, caminatas al atardecer así como largos paseos visitando las ruinas en la parte norte de la isla. Visitamos la Isla de la Luna (moon) La isla sobre su damero, aprendimos historia y luego nos alojamos una noche en Huatajata. Visitamos la Isla flotante urus antes de volver hacia La Paz. Que una visita a los museos de exprimido y las ruinas de tiwanaku la historia es impresionante, sin embargo, es triste observar que la preservación y exploraciones arqueológicas son muy débiles.En general una visita vale la pena."
5,18 julio 2016,Agradable experiencia en el lago navegable más alto del mundo.,"Cogimos el autobús Inka express desde Cuzco a Puno (alrededor de $50 de ida, que también hace paradas en el camino). Nos unimos a una excursión en barco para un día que exploramos las Islas Uros y Taquile de reed. Por suerte para mí tenía un amigo peruano que conocía a un guía local y él nos ayudó a reservar todo por nosotros. Recomiendo encarecidamente encontrar una guía para ayudarle a conseguir sus pases de autobús y entradas para las atracciones, es bastante barato para hacerlo. Por desgracia, nuestro guía ya no hace excursiones, pero hay muchos ahí fuera, simplemente hagan su investigación para asegurarse de que no se toman para un paseo. Asegúrate de llevar un sombrero y chaqueta del paseo en barco, ya que puede ser frío. Póngase varias capas porque cuando llegamos a Taquile suficiente calor para caminar a principios de mayo sin una chaqueta. Es una experiencia de un paseo en este lago y experimentar cómo vive la gente y se han adaptado a la altitud y el entorno que les rodea."
5,17 julio 2016,Otro día chillax en un barco,Fui con todas maneras agencia de viajes. Nuestra guía nos ha ayudado durante todo el día con el español y traducción en aymara. Es increíble cómo Islander uros ha vivido toda su vida en cañas. Nos ha dado una apertura ocular de un mundo nuevo.
5,6 julio 2016,La vida entre las cañas,"El Lago Titicaca es el lago navegable más alto del mundo en 12500 pies. Fuimos unos 25 minutos y visitado dos de los 87 islas uros de la gente. El viaje en barco fue sin problemas, así que aquellos que mareo en los barcos/mareo no deben preocuparse.La guía nos explicó cómo los Uros nos retiramos a Lago Titicaca cuando la gente el inca intentó conquistar. Nos enteramos de cómo su vida centrado alrededor de cañas. Los uros construye sus islas con cañas, construir sus casas con cañas, comer la flauta, construir chimeneas de cocina con cañas, hacer medicina con cañas, hacer barcos con cañas, hacer manualidades con cañas. Fue abrir el ojo para ver su estilo de vida completamente diferente."
4,5 julio 2016,Muy interesante 2 días incluyendo las islas flotantes de Uros y Amantani homestay en una isla,"Esta fue nuestra introducción a Perú, y fue muy interesante.Uros era bastante comercializada con cada oportunidad de hacer dinero de los turistas, pero si uno los osos en mente la falta de oportunidades para el comercio y el hecho de que algunos de sus productos son encantadoras, y no pueden decir sin la sensación culpable, fue una experiencia interesante y divertida y una visión de su vida, aunque la forma de vida previamente sano es obviamente erosionando un suministro abundante de bebidas azucaradas.Nuestro homestay en Amantani era genial. Éramos un grupo de 6 y un familiar para todos nosotros. Nos pusieron en habitaciones muy coloridos, y dada la sabrosa comida local. La familia anfitriona se desvivieron para hacer que nuestra estancia fuera memorable, incluyendo vestirse a la mañana siguiente nos en sus atuendos tradicionales, para fotos. El paseo hasta el punto más alto de la isla, para ver la puesta de sol, nos aseguraban que deberíamos ser capaces de lidiar con la altitud en el Camino Inca, ya que llegar a unos 4100 m.Al día siguiente, después de adioses, paramos en la Isla Taquile para cruzar, a un punto alto y luego un buen almuerzo en un restaurante local, incluido en la excursión antes de abordar el barco para nuestro viaje de regreso a Puno."
5,13 junio 2016,Sereno lago hermoso (enorme).,"El Lago Titicaca es un enorme lago, más como un mar! Pero cuando estuvimos allí, era muy tranquilo, con apenas una ola.Nos fuimos de Puno a los Uros (islas flotantes de juncos), donde nos alojaron en una familia - nos enseñaron cómo la isla fue construido, su estilo de vida y las artesanías - interesante. Luego nos fuimos a la Isla Taquille, donde caminamos por la isla idílica, con unas vistas muy bonitas. Una buena paliza aunque, en altitudes elevadas. El almuerzo era genial, con algunos de los más frescos, deliciosas truchas.Las islas son interesantes y vale la pena mirar, pero el lago en sí es muy bonito y tranquilo. Ojalá me hubiera organizado para una excursión al atardecer, viendo el atardecer en el lago en sí hubiera sido mágico! Como era, terminamos en el Hotel Liberatador y vimos la puesta del sol detrás de las montañas de la encantadora manera de terminar la visita al Lago Titicaca.Nota El aeropuerto más cercano a la ciudad de Juliaca, Puno es sobre 1 horas de 1,5 horas (si el tráfico es intenso). Juliaca es, probablemente, una ciudad que no quieren quedarse en especie de desordenados."
5,7 junio 2016,Impresionante,"Hicimos un viaje de Puno. Tranquilo y agradable viaje a las islas de Reed donde aterrizamos. La gente de Uros explicó cómo han construido sus islas y ellos, es fascinante. También tuvimos un viaje en uno de sus barcos, remo por ellos. Era muy tranquilo. La experiencia de las mujeres en el bordado es maravillosa. Luego viajamos a la Isla Taquile, donde nos alojamos la noche en una homestay. La comida era maravillosa, trucha fresca muy bien preparadas. Encontramos toda la experiencia maravillosa y algo que nunca olvidaré. Puesta de sol en la cima de la isla y remar en el lago en una playa de arenas blancas, algo que nunca olvidará."
5,6 junio 2016,Debe ver en Perú!!!!!,"El lago navegable más alto del mundo. Se suele llegar en la ciudad peruana de Puno o de la ciudad de Copacabana, en Bolivia, ya que el lago es compartido entre ambos países.Disfrutamos de un viaje de homestay en el lago en la isla de Amantani. Durante este viaje en la isla visitamos las islas flotantes de Uros e Isla Taquile, todas sin duda vale la pena una visita para apreciar las tradiciones de estos aldeanos y aislado. Después de regresar a Puno al día siguiente visitamos la ciudad antes de ir a la frontera con Bolivia al día siguiente, viajar a lo largo de las orillas del Lago y sus hermosos paisajes."
5,2 junio 2016,El Lago Titicaca es hermoso!,"Realmente no sabía que esperar, me encontré esta parte de Perú para ser uno de mis favoritos de experiencias. Después de Machu Picchu, viajamos a la ciudad de Juliaca por aire, luego en Puno. Nuestra excursión en barco a las Islas de Uros y la maravillosa gente reed uro era increíble. La gente es muy amable y genuina También paramos en la Isla Taquile, donde tuvimos un almuerzo al aire libre con una impresionante vista de las montañas cubiertas de nieve de Bolivia al otro lado del lago. La marina una bandada de flamencos tomó. vuelo, algo que probablemente nunca vea de nuevo. Nos detuvimos en el cementerio de Sillustani pre inca en el camino hacia el aeropuerto. Una experiencia muy interesante y sereno. En general, un viaje maravilloso."
