rating,date,coment_title,coment_description
4,30 agosto 2016,Bonito pueblo con historia antigua,"Está a unos 30 minutos andando hasta las tumbas, así que lleve zapatos cómodos. Además, el camino está lleno de polvo, así que lleve zapatos cómodos que no te importa. Ahora una vez en la cima, la vista es maravillosa, la historia es interesante, y a aquellos que las tumbas son una visita obligada! Hace un poco de viento allí arriba durante el invierno, pero nada intolerable. Yo recomendaría este viaje de medio día si estás en Pumo."
5,30 agosto 2016,Las tumbas de diferentes culturas a lo largo de varios siglos,"Es increíble ver cómo los nobles dieron sus Chullpas (torres cilíndricas tipo de tumba) en diferentes culturas. Hay una amplia gama de la rústica muy antiguas a las sofisticadas, bien rock pulido en los tiempos inkan. Todo esto en 13,120.fasl (4.000 MAMSL)."
3,29 agosto 2016,Viaje promedio y demasiado caro,"No es un gran lugar para visitar. Aceptamos este como una invitación, así que estaba bien. Me guía no hablan muy poco inglés, por lo que incluso la información que nos dieron era pobre y limitado."
5,28 agosto 2016,"Fascinante viaje, vaya con todas las formas y montar en un patín","Fuimos en agosto, 2016, con todas las formas de viaje. Su visita se llama la Excursión Sillustani y Cultural incluye aproximadamente una hora en un rincón remoto del Lago Titicaca, y un paseo en barca de un pescador local. Está vacío, y el lago es precioso. Hay pájaros y vicunas y otros animales. Vimos otro inserto de pescadores en sus redes. La mejor parte? Los turistas! Mi marido y yo. Y, entonces, desde el barco, que sube a Sillustani y disfrutar de las impresionantes ruinas y da. Uno de los puntos destacados de nuestro viaje de 11 días peruano."
4,22 agosto 2016,Manera de enterrar sus muertos.,Hicimos una excursión a este sitio arqueológico localmente en Punto con edgar. Tuvimos un guía excelente. La guía explicó las diversas personas formas fueron enterrados. Se distinguen cuatro periodos. Los monumentos de la época del inca alrededor de 1500 a mí personalmente me pareció de lo más impresionante.
5,19 agosto 2016,"Tranquilo, aislado, una tenue",Lugar de descanso de la familia real inca en piedra conocidas como Chullpas. En elevación muy alto y de repente sentir menos oxígeno. Impresionante vista del lago desde la parte superior hace una visita obligada cuando de sillustani en Puno.Ahorre dinero reservando un taxi durante medio día en 180 soles mientras que pagar 170 por persona a una agencia de viajes.Hacer una parada en el camino y las aldeas locales pedir permiso para fotografiar los alpacas y llamas de sus propietarios.Puede que piden pagar ellos soles así que prepárate para pagar o no tomar la foto o en absoluto.Póngase varias capas como el clima cambia rápidamente y llevar cambio para usar los servicios aquí.
5,17 agosto 2016,Muy interesante con vistas increíbles,Después de una decepcionante visita de Uros islas realmente disfrutamos de nuestra visita a Sillustani. La web es muy interesante y las vistas son absolutamente impresionantes. Sin duda vale la pena el desvío.
4,11 agosto 2016,Muy interesante,"Viajar al otro lado del lago con la gente local en sus barcos fue muy divertido. (para nosotros) el sitio histórico es muy interesante. Tómese su tiempo, ya que la subida a la chopas recarga si no está acostumbrado a la altitud pero"
3,9 agosto 2016,Interesante lugar para los amantes arqueológicos,"Lugar difícil llegar a menos que tengas un coche. Muy ventosa, remotas y aisladas. Interesante si te gusta ruinas y la historia antigua. No estoy seguro de que está desarrollado para ser vale la pena el esfuerzo. Algunas de la señalización es tiempo - gastados y difícil de leer. Un montón de puestos de artesanía local en la entrada y una pequeña cafetería."
5,8 agosto 2016,Naturalmente espiritual,"Los curiosos torres funerarias son interesantes, pero para mí lo mejor fue llegar a la cima (4.300 m) o por ahí, que estaba a unos 150 metros y ver el ascenso isla volcánica y su extinto cráter lleno de agua. Sentados en una roca colgante y recorriendo el paisaje era lo suficientemente tranquilo."
5,3 agosto 2016,"Graves, Monumentos, lugares de entierro, lo que sea!","Este lugar es llamado por muchos nombres. Sea lo que sea, Sillustani es un pre-entierro en el lago Umayo justo fuera de Puno. Desde la última vez que estuve aquí, han completado la construcción de bancos de bonito en las calles con tonos en la ciudad en el camino a la hora de sitios.Mientras las chullpas reliquias son la torre como estructuras construidas sobre tierra que albergó los restos de las elites de las torres de piedra son ""uta Amaya"". Hay otras chullpas en toda la región, incluyendo algunos que vimos en Tiwanaku. La metodología antigua de preservar los cadáveres incluía algunos rituales y ciertas formalidades para honrar a los muertos, es decir, las aberturas de los edificios están orientadas al este, así que la energía del sol en la tierra madre revitalizado sostendrá su conservación. Ah, este es uno de los pocos.Es un territorio sagrado. Mientras estábamos allí, el guía nos hizo formar un círculo, cerrado los ojos para sentir la energía que nos rodea. Algunas personas relacionadas con este proceso mucho más familiar que otros. Yo lo hice.Una agradable experiencia."
5,27 julio 2016,Vale la pena el desvío. Realmente increíble!,"Estoy tan contento que decidió incluir la sepultura sillustani terrenos de camino al Aeropuerto de Juliaca. Fotos realmente no hacen justicia - es simplemente increíble y única - a diferencia de cualquier cosa que he visto en Perú! Fuimos tarde que presumía de las chullpas en la luz perfecta. Básicamente teníamos el lugar para nosotros como los autobuses de excursión estaban ocupadas y el último grupo de personas estaba a punto de salir.Fuimos con un guía y lo recomiendo de verdad que hacer eso. Fue muy interesante y no nos hemos conocido mucho acerca de que si nosotros lo hicimos nuestra propia lectura antes de nuestra visita.Hay aseos en la zona de aparcamiento, pero ninguno en el actual sitio web. Bastante bien y hasta tenía papel higiénico. Hay un poco de una caminata entre la zona de aparcamiento y el enterramiento.Tome agua! No necesitamos sombreros o protector solar, ya que era tarde en el día, si lo recomiendo si estás de visita durante el día. Aunque era bastante frío en Puno, el sol era bastante potente sobre la piel. Lleve zapatos cómodos que implica unas cuantas escaleras bajando (el camino es una constante). incline fácilUno de los puntos destacados de este desvío estaba de visita en casa de un agricultor en el camino de vuelta desde el enterramiento- mencioné a la guía cómo me pareció interesante su forma de vida y él pedimos inmediatamente el conductor se ubicaba en uno, fuimos de las casas y salieron a dar la noticia, el agricultor es darnos la bienvenida a su casa! Lo mejor de mi día!"
3,24 julio 2016,Una buena manera de pasar una arvo,Una buena manera de pasar la tarde. Yo era el único en mi grupo que no estaba desde algún lugar de América del Sur y por lo tanto el único orador inglés así que caminé fuera y no mi propio tour. Que yo prefiero de todas formas. Las ruinas son frescos y vale la pena visitar.
5,20 julio 2016,Místico,Este es un sitio de entierro antiguo (tiempos pre-inca) es una excursión de medio día desde Puno. Utilizamos el excelente servicio de Masías Huamán Lutgardes PeruVivo/para organizar este viaje.Las Chullpas de sillustani (torres de entierro) son unos 30 km fuera de Puno. Después de llegar a la zona de aparcamiento de sillustani sitio explora el restos de este cementerio para reyes y nobles en pie (de ida y vuelta no 1 hora).
3,14 julio 2016,Más rocas!,"Visitamos al final de nuestro viaje, después de ver muchos, muchos sitios y pre-Inca inca. Mientras estaba muy bien y tranquilo, me hubiera estado bien evitando esta parada de nuestro viaje."
5,12 julio 2016,La historia cobra vida,Impresionantes ruinas de torres funerarias construidas por los incas. Las vistas de los alrededores y al lago desde la cima del parque es la pena el paseo. Toda una perspectiva diferente en la zona del Lago Titikaka Puno/y vale la pena el corto viaje.
4,11 julio 2016,Vale la pena una visita corta!,"Paramos aquí a la vuelta al aeropuerto. Hay una cantidad limitada de ver, pero aún así vale la pena el tiempo"
5,5 julio 2016,Debe ver,"Esta fue la última visita al museo arqueológico encontrar en nuestro viaje. La zona era preciosa. Las ruinas de sitios funerarios son increíbles. Los lagos y vida salvaje, la gente debe ver. Fue una estupenda manera de terminar nuestro viaje y el ambiente más calmado necesitado. Pasar varios días en altitud era sin duda un reto, pero sin duda vale la pena."
5,30 junio 2016,"Chulpas, Chulpas, vistas al lago impresionante!",Me sorprendió lo bien que el gobierno local ha gastado dinero en una magnífica entrada bien diseñado a Sullustani. **** (4 estrellas). Las ruinas y la guía era fenomenal. Se lo recomendaría a todo el mundo para visitar.
4,28 junio 2016,Torres inusual cilíndrico,"Me dijeron que las torres funerarias de sillustani, construido mucho antes de los Incas, son quizás los mejores y las construcciones cilíndricas más perfecto de Antiguo Perú. Este es un poco lejos, pero me pareció muy interesante y claramente, históricamente importantes. Hay un poco de un paseo desde el aparcamiento a las torres. Hay una hermosa laguna a los pies de la plataforma natural de sillustani."
5,19 junio 2016,Excelente,"Muy bonito y mágico de visitar el enorme tumbas funerarias, cerca de una laguna preciosa y tranquila, muy bien organizado por la agencia de información muy precisa y muy fácil de pagar."
4,15 junio 2016,Torres funerarias y precioso lago!,Reservamos esta excursión fuera de Puno para ver la torres funerarias y quedé bastante impresionado. El senderismo fue muy corto y la historia de las excursiones es muy interesante. Un montón de buenas vistas al lago detrás de las torres y los alrededores de tierras onduladas.
5,6 junio 2016,Increíble,"Gran lugar con fantásticas vistas de todo
es diferente de cualquier sitios Incas nos han
obligado a los visitantes de la zona de Puno"
5,6 junio 2016,Excursión de un día ideal para primera,"Sillustani está no lejos de la ciudad de Puno. Por lo tanto, la mayoría de excursión le llevará hasta un máximo de 4 horas. Es ideal para aclimate altitud. Más que eso, el paisaje es hermoso."
5,5 junio 2016,Gran tour - mucho más de lo que esperaba!,No tienen mucho que hacer en nuestro último día en Puno y decidimos tomar un tour a Sillustani y era mucho más de lo que esperábamos! Las vistas eran magníficas y la historia era muy interesante. Gran lugar para comprar - probablemente el más barato de los precios que vimos en Perú y hay un montón de casas de parada en el camino para tomar fotos/lama de alpaca.
4,4 junio 2016,Disfrutamos de este,"Fuimos en un día nublado frío que agrega en realidad al ambiente del lugar. Era interesante, (asegúrese de tener un guía muy bien informado) de ver y escuchar. Las vistas son magníficas y el viaje allí pasa por pequeñas villas. Fue un buen viaje de medio día de Puno."
4,3 junio 2016,Las ruinas de la tumba/enterramiento,"Nos sorprendió la tumba; nos alegramos de estructuras visitó, la carretera muy accidentado al sitio. Así que, si tienes problemas de espalda, no podría ser la mejor opción. Al retorno de sitio, no pare en casa de familias de trabajo y estilo de vida."
3,2 junio 2016,"Interesante para visitar, pero podría haber pasado.","La visita fue con nuestro grupo de viaje y en el momento en nuestro camino a Sillustani, fue hasta el final de nuestro recorrido de Perú. En ese punto hemos visto tantas ruinas, que podría haber elegido en esta visita. Si hubiera sabido lo que nos esperaba, me hubiera elegido para alojarse en Puno por la tarde para explorar la ciudad. La historia es interesante y el paisaje era precioso. Las tumbas se reparten por todo lo alto de la colina y se puede caminar libremente por la zona. Sin embargo, fue una visita corta, en general, más tiempo pasamos en el autobús para llegar allí y volver al hotel. El paseo hasta las ruinas está lleno de gente que venden el mismo regalo que puedes ver en cualquier otro sitio."
4,1 junio 2016,Visitar Niza,"Valen la pena, especialmente en el camino hacia o desde el Aeropuerto de Juliaca. Las ruinas están bien, y el entorno es bastante bonito."
5,31 mayo 2016,Impresionante,"Simplemente hermoso! Nuestro hotel nos reservó una excursión por la tarde. Es hermoso para tomar fotografías mientras se pone el sol. Eres libre para pasear, pero vale la pena una visita a la reserva más información posible. Muy interesante la historia."
4,24 mayo 2016,Interesante Inca y Colla de enterramiento,"A una hora de Puno tomó este opcional para ver los edificios de su entierro de personas tanto colla e inca.
Es una subida gradual de la meseta donde toombs ubicado. Muy interesante ver las estructuras y el paisaje de meseta impresionante."
4,19 mayo 2016,Vale la pena ir de forma independiente,"Reservamos un taxi para que nos llevara (110 soles - que podría haber sido más barato si no lo había hecho a través del hotel). Fuimos en la mañana y aunque había algunos autobuses de excursión allí, probablemente más concurrido en la tarde.Me pareció muy bonito, y me encantó poder caminar libremente admirando las torres funerarias. El fondo del lago es sencillamente impresionante! Mi única decepción fue no que no ver ningún guinea cerdos salvajes, que hubiera sido lo más destacado para mí."
5,18 mayo 2016,Un lugar increíble,"El lago es una maravilla, tienes que visitar este lugar! Puede tomar un montón de buenas fotos, la vista mientras el también es increíble."
4,18 mayo 2016,Remoto y algo místico,"Este sitio es un poco lejos de Puno y/o Juliaca. Situado en terreno alto con vistas a un lago prístino, es comprensible que las antiguas construcciones eligieron esta zona por los ritos de entierro. Hay una tranquilidad una vez que llegue a la meseta, especialmente cuando el viento silba un poco ya que dan al lago."
5,17 mayo 2016,"Pre-Inca y interesante torres funerarias inca, en el encantador y tranquilo lago Umayo.","Nuestra última parada turística en Perú, en nuestro camino desde Puno hasta el aeropuerto más cercano, Juliaca. Tuvimos un guía excelente que dio mucha información sobre el sitio así como la gente de la región."
4,15 mayo 2016,Ir antes de que se convierta en un turista - fest,"Este era un sitio muy interesante: el área inmediatamente alrededor de las torres en sí es en gran medida intacta, pero hay un aparcamiento construido recientemente, centro de visitantes (?) y una amplia avenida flanqueada por puestos de mercado que conduce al sitio. Comprensible, pero una pena de muchas maneras. Y cuidado con las arañas: el lugar tenía mucho de lo que creemos fueron las tarántulas!"
3,7 mayo 2016,Torres funerarias con vistas!,"La Torre era básicamente el entierro sillustani un montón de torres. La mayoría de las torres fueron renovadas, tomó al menos una hora en autobús para llegar al lugar y fue un paseo para el sitio. Puno estar en una posición más elevada, el paseo era una buena caminata porque era cuesta arriba. Realmente tenemos que tomar su tiempo, parada para recuperar la respiración y continúe en. En la parte superior de la vista era increíble. Llegamos cuando el sol estaba alto y caliente, pero el viento era frío en la cima. Poner un montón de protector solar y estar un poco de agua.Hay áreas que me explicó lo que encontraron en el sitio. El sitio era básicamente una torre de sepultura para la élite de la sociedad en ese momento. También mostró cómo momificaban los muertos en ese momento."
4,3 mayo 2016,Torres funerarias muy interesante desde más de una civilaization,"Este lugar está aproximadamente a una hora en coche de Puno, parte de ella, a lo largo de caminos bastante malos. Pero vale la pena al llegar allí. Hay restos de torres funerarias de la época inca y de nuestros civilizaciones también. La mayoría arruinadas, pero se puede ver cómo deben de tener. El lugar tiene un tipo de belleza salvaje vacía. No hay muchos turistas, cuando nos fuimos, lo que hizo que el drama."
4,27 abril 2016,Importante sitio de entierro Pre-Inka,"Este sitio antiguo a 14 kms de la salida de la autopista es bastante interesante parada para aprender más sobre las culturas que precedieron a los Incas. La arquitectura y la ciencia detrás de estas estructuras es muy intrigante. La señalización en español e inglés no es extenso. Tuvimos un guía turístico, pero no estoy seguro de si se puede alquilar uno en el lugar.Como de costumbre alrededor de Perú la carretera está bordeada por un solo proveedor tras otro los vendedores de sus productos peruanos."
5,26 abril 2016,Un lugar profundamente tranquilo.,"Visitamos este maravilloso lugar en nuestro camino a Juliaca Aeropuerto para comenzar nuestro viaje de vuelta a casa. Llegamos temprano, así que el sitio era tranquilo; el sol y el cielo profundamente azul. Este sitio realmente tranquilo, antiguo sagrado amable y positiva cualquier religión - o ninguno - puede creer en que vale la pena visitar."
5,20 abril 2016,Vale la pena una visita,"Sillustani está situado encima de un lago precioso, el lago Umayo y proporciona muchos ejemplos de sitios arqueológicos funerarios inca. Antes de visitar el sitio de sillustani, nos llevaron en un barco de remo muy agradable al otro lado de la laguna de Umayo isla que es una reserva natural de Vicunas. Sillustani en sí es increíble, con numerosas tumbas distribuidas al otro lado de la web. inca Bien merece una visita."
5,17 abril 2016,Antiguo sitio Inca,"Las torres funerarias son una cosa para ver. Están situado a un corto trayecto en coche de la ciudad de Puno y bien vale la pena visitar. Hay pequeñas paradas de configuración que venden productos locales. Si te encanta antiguas ruinas, este es un buen lugar para visitar."
4,15 abril 2016,Torres funerarias preincaica,"Las torres funerarias de la época pre-inca llamado chullpas ubicado a 40 minutos de Puno, Perú es un lugar muy interesante. Esta ""Ciudad de los muertos"" tiene varias torres de forma de cono con vistas al lago Umayo. Llevar buen calzado para caminar por los desiguales escalones."
5,9 abril 2016,"Gran sitio para pasear, maravillosas vistas","Gran oportunidad para ver Inca y pre-inca montículos funerarios en un entorno maravilloso, con vistas sobre el lago. Tuvimos un guía y recomiendo tener una visita guiada. El Itihuatana (reloj) era interesante y estaba bien para averiguar más sobre estos antes de ver el Machu Picchu."
5,8 abril 2016,Interesante lugar de entierro inca,"Sillustani es siempre vale la pena un viaje gracias a sus majestuosas construcciones que eran sólo a medio terminar, así como su hermosa ubicación en el altiplano! Vale la mitad de un día de seguro!!"
4,7 abril 2016,Fascinante torres funerarias,"Las estructuras de este extraño que amenazaban hill en Puno - bien merece una visita si estás ya vamos a esta parte del lago Titicaca, especialmente con un guía experto."
4,1 abril 2016,Muy interesante.,"Visitamos este lugar temprano en el día y no hay muchos turistas ya que las islas flotantes en la mañana y luego Sillustani en la tarde según nuestro guía! Es un lugar muy interesante con las torres del entierro, algunos de los Incas. El más famoso es la torre de Lizard. Está un poco lejos a pie de ir hasta la cima, pero merece la pena ya que hay una gran vista del lago."
5,31 marzo 2016,Superó mis expectativas,"Yo soy de Perú y era la primera vez que visitaba las Chullpas de Sillustani. El lugar tiene superó mis expectativas. He visitado muchos lugares como éste y tengo que decir que Sillustani es uno de mis preferidos. La vista es tan ... una maravilla. Las Chullpas son interesantes pero la verdadera atracción es la vista.Recomiendo visitar el lugar por la mañana porque las excursiones suelen empezar a las 2 de la tarde y luego, el parque está lleno. Fui a las 9 de la mañana y mi padre y yo tuvimos el parque para nosotros. Bien, tuvimos que alquilar una excursión privada pero valió la pena.La caminata para llegar a la cima no es muy largo ni agotador. Se puede hacer arriba y abajo (incluyendo tiempo para fotos) en 1 hora y media máx. si vas a un ritmo lento.En la entrada del parque son poco tiendas, baños y una cafetería. Me gustó mucho las tiendas, eran mucho más barata que la de Puno."
4,29 marzo 2016,impresionantes vistas,"Lugar muy agradable, pero el lugar nos llovió, así que no pude disfrutar tanto como me hubiera gustado. El lugar tiene un montón de valor histórico y es realmente interesante ir allí para escuchar al guía y para tomar fotografías."
4,28 marzo 2016,"Una buena caminata, pero no un wow","Una agradable caminata, primero a través de la ""ciudad"" en el camino hacia la pasarela, luego por la montaña. Tendrás unas dos horas para dar un paseo para ver las pre-inca ruinas de torres funerarias. Interesante, con unas preciosas vistas desde arriba, pero no una vista ¡vaya."
5,27 marzo 2016,Interesante,"Para comprobar la validez Columbia buscadores, éste no te lo pierdas. Teníamos una excursión guiada por Inca Lake tours. La guía era muy conocedor y muy interesante. Incluso había parado en una casa pastores nómades las llamas."
4,25 marzo 2016,Interesante viaje,Medio día de actividades interesantes. Es mejor con un guía turístico que lo explica todo. No pagues más de 30 PEN para todos.
4,20 marzo 2016,Sitio de entierro de Inca,"Esta fue una excursión de medio día y nos costó unos 60 dólares para ir a por persona. Era interesante, pero no tanto como las otras excursiones en que fuimos y es un medio rápido día. Esto no sería mi primera opción de tipos que hacer si sólo en Puno por un par de días, disfrutamos del lago tour y excursiones por la isla más"
4,16 marzo 2016,Detalles interesantes.,Las ruinas de Sillustani son un ejemplo de sitio de entierro de Inca. Una pequeña caminata por la montaña y unos pocos pequeño templo Botha abajo para recoger un accesorio de la zona.
2,15 marzo 2016,Podría dar o tomar este viaje,"La vista es extraordinaria pero el recorrido es corto y no muy interesante. Es un montón de escaleras y un paseo física. Ten en cuenta que la enfermedad de altitud es una realidad e incluso un paseo normal sería agotador aquí. Es de 13,000 pies"
5,7 marzo 2016,Hermoso lugar lleno de energía fuerte,"Este sitio fue un total sorpresa para mí. Todavía es una especie de lugar escondido y no estaba lleno. Hay prácticamente no hay barreras protectoras alrededor de las torres y puedes conseguir justo al lado de ellos.Había una energía típica palmadita en el sitio. Nos dijo nuestro guía que la zona era a menudo atrapados por la iluminación. El sitio tenía torres funerarias, un lago y un Petroglyph de sorpresa fue por el camino.Si tienes la oportunidad de hacer una parada aquí, por favor. Este es un sitio que se quedará con usted.En una nota, los baños cuestan 1 Sol de usar."
3,26 febrero 2016,Muy educativo,Estas ruinas han estado disponibles por sólo 10 años. Un lugar de visita obligada para aquellos que quieran llegar en los primeros días de una joya arqueológica.
4,25 febrero 2016,una gran sorpresa,"He viajado por Puno muchas veces, pero me quedé muy sorprendido de encontrar Sillustani. Muy bien desarrollada área turística, aunque un poco de una excursión y dedicación de tiempo hasta llegar a las ruinas, ya que pensamos que era un coche lugar ... no lo es. Se tarda una hora en hacer las ruinas. Quizás más tiempo si usted camina despacio, tomando en consideración la altitud."
2,24 febrero 2016,No demasiado aquí,"Hay muchos otros sitios arqueológicos en Perú que me pareció más interesante. Mientras este sitio vale la pena preservar, no iría muy lejos de mi camino para visitar. En el día que estuve allí el clima era frío glacial, viento, y una Thunder tormenta se aproxima rápidamente. No me pareció que ver las ruinas valió la pena el esfuerzo. Me dio la impresión de que la principal razón para este sitio fue para los turistas a caminar por la distancia considerable pasando por los numerosos puestos que venden los recuerdos típicos para turistas. La característica principal punto favorable fue la hermosa vista desde la cima de la colina."
5,21 febrero 2016,Mística. Agradecido por su energía,Guía turístico. Él fue una persona super experto. Hicimos la excursión en el resto de Inka b&b. Es barato y vale la pena su tiempo. Se puede hacer en una tarde.
5,19 febrero 2016,el aliento!,"más de 14,000 pies de altura, este sitio precolombina de entierro es verdaderamente impresionante. Las torres de granito se entraron y robaron a través de los años, pero sigue siendo uno de los sitios más sagrados por el camino Inca. Aunque parece que se reparten al azar situada en lo alto de la montaña, pero en realidad se alinean a los 4 solsticios anuales con las estrellas de la Vía Láctea. Vale la pena subir!!"
4,19 febrero 2016,"Sin duda vale la pena visitar - sitio atmosférico, con excelentes vistas al lago","Esta baja Inca funerarios es increíble. No sólo es el sitio interesante (con información de no tan inglés como en español) pero las vistas del lago desde la cima son impresionantes. Es una subida, así que ten cuidado con eso."
3,18 febrero 2016,La visita no perdiéndose - cuidado con guía individuo avaricioso pseudo New Age con tendencias curandero y,"Sólo visitar si estás en sitios arqueológicos. Este era mi viaje umpteenth a un sitio arqueológica en Perú, y yo estaba cansado de largos paseos entre las ruinas. Esta estructuras parecidas a una torre grandes que eran antiguas tumbas.Además, la guía era un poco fiable - hay una llanura con una gastada terreno en el medio - alegó que había algún tipo de enlace a las líneas de ley de Glastonbury y otros centros místicos, y me hizo parada en el centro de la ciudad. ""Se puede sentir la energía? "", preguntó. Y cuando me dijeron que podía así, nos dirigimos a él toco frente con su dedo, ""a fin de abrir mi tercer ojo"". Al final les dije que no lo podía creer en cualquiera de estas cosas. Creo que él era estaban timando no otoño sobre él y elogiar sus capacidades curativas. Creo que él estaba esperando que me propina, porque alegó que era curandera (curandero) y el hijo de curandera. Me he encontrado mejor. Mi impresión es que los guías que ésta es una manera de impresionante turistas crédulo.Esta excursión suele ser se resbaló en entre el desembarque en Julliaca y viajar a su hotel en Puno, que es el punto de partida ideal para excursiones por el Lago Titicaca. Así que, si es posible, evitar!En el camino de vuelta al hotel nos encontramos en un carnaval así que nos detuvimos. Esto significa que fueron alrededor de 2 horas tarde para llegar al hotel, y decidí dar una propina al guía - me dio 50 soles para él mismo y el conductor del autobús, pero dijo: ""Esto es para mí"" y pedir más por el conductor. Fue mi culpa - debería haber dicho que no, pero me dio el conductor un poco más. Me siento ahora tengo gypped beey por un individuo avaricioso guía turístico que vimos un gringo como una manera de conseguir dinero extra. Espero que nunca se tratan de la misma manera si viaja al Reino Unido."
5,15 febrero 2016,Lugar mágico y místico,"Todos los viajeros que visitan la zona de Puno Perú necesitan tiempo para ir a Sillustani y experimentar uno de los más hermosos lugares en Perú y espirituales. Tome un guía con lo que habla su idioma, y si es posible alquilar un guía como nosotros, que se planteó en las sombras de Sillustani, quien es padre y mi abuelo y gran abuelo ... fueron y son chamanes. No hay mejor manera para ""sentir"" the Ancients y su medicina en este lugar sagrado que oir de alguien que vive. Gracias a Carlos (nuestro guía 25 años) para compartir su corazón y el conocimiento y el amor de Sillustani. Saque tiempo para sentarse, ser tranquilo, y escuchar el viento hablar, ya que se y no para nosotros."
5,14 febrero 2016,Fascinante,Paramos para una hora o así en ruta al aeropuerto y muy contentos de hacerlo.Muy interesante ver cómo los Incas más su propio funeral torres en la parte superior de una pre-Inca torres.fascinado por los canales de agua creando un microclima de la costa del lago.Déjese fascinar por las vistas desde la cima.
4,8 febrero 2016,Vale la pena ver,"Un hermoso paisaje, y antiguo sitio Inca con tumbas. Es un poco de una excursión para ir antes de ver la isla en el agua. Debido a la altura, asegúrate de capa tu ropa, ya que puede ser muy ventoso allí. Vimos algunos lugareños que cuenta y raza Alpacas y Vicuñas en el camino."
5,8 febrero 2016,Lugar fascinante,"Hemos oído sobre Sillustani de peruanos, y están muy contentos de haber hecho por allí. Alquilamos un taxi desde Puno por un precio muy razonable (60 soles), que nos llevó allí, esperamos por 2 horas, y en el conducir de vuelta paramos en una de las granjas locales y nos dieron un tour. Necesitará dos horas para pasear por el lugar (especialmente si lo haces tranquilamente y leer las señales). Fuimos justo antes del atardecer, y las vistas eran espectaculares. En nuestra opinión, era mejor que Uros.Nuestra ventaja era encontrar los artículos turísticos más baratas por la carretera hasta Sillustani - puede haber sido porque era el final del día, sin importar los artículos que compramos aquí eran el doble durante el resto de Perú."
4,5 febrero 2016,Interesante,"paseo difícil para personas mayores en su primer día en 12500+ pies, pero estas pre-Inca Onward torres del entierro proporciona una perspectiva interesante. Las vistas de la falta eran también vale la pena subir."
5,5 febrero 2016,joya histórica.,"El complejo consta de varias tumbas en un edificio con magníficas vistas del lago. La escalada es moderado pero el descenso es más desafiante con escalones irregulares. Dudaba un poco para ir, pero una vez allí fue agradecido que había cambiado mi mente. No se puede perder."
5,2 febrero 2016,Piedra sepultura Torres Vertical,"Nos gustó mucho este sitio a pesar de que ya habíamos visto tanto arquitectura Inca y arte. Por alguna razón, el Inca mummified enterrados los restos de determinadas familias en torres de piedra más de 150 pies de alto. Las vistas desde la cima son también espectaculares - un lago de alta montaña y en el otro lado un río lleno de flamencos rosas."
3,30 enero 2016,Las ruinas no son tan impresionantes,"Recomiendo una visita guiada por las ruinas no son tan impresionantes cuando no entender lo que son. La vista del lago es precioso. Es difícil ir allí de Puno y a nuestro regreso. Tienes que encontrar un lugar para ir a la ciudad de Juliaca y pida al conductor que pare en el cruce de Sillustani. Después, el taxi o colectivo) cuesta 4 NS, la entrada es 15 NS, creo, y el colectivo de regreso es de nuevo 4 NS."
4,28 enero 2016,"Sin duda no Machu Picchu, pero vale la pena la media de días de viaje","Reserve su visita a través de un preparador en persona (no en línea o a través de vuestro hotel). Las excursiones están consolidadas, así que son básicamente los mismos. Un precio más barato no significa la peor tour. No nos Uros por la mañana, Sillustani en la tarde, y resultó ser un día muy agradable. Sillustani necesita una buena guía para que sea interesante, ya que no hay ni una tonelada para explorar por su cuenta, pero es muy interesante ver la mezcla de Aymara e Inca técnicas y materiales. Las vistas son bastante bonitas. Cubrir y poner en protector solar! Quizás esté ardiendo, estás en altitud, aire seco, y en el trópico. Una tormenta perfecta para una quemadura importante."
4,27 enero 2016,Mejor de lo que pensaba que sería,"Yo estaba un poco crítico con el hecho de que era la actividad Sillustani #1 AAAAA en Puno. Me explico cómo increíble puede necrópolis será??? Chico, me quedé impresionado! Toda la experiencia fue increíble! El paseo por la colina que estaba rodeada de agua, la historia que data antes del inca, y la magnificencia de las estructuras. Este es sin duda un lugar de visita obligada!"
4,26 enero 2016,El entierro fascinante torres. Mejor con un guía turístico.,"Me gustó mucho la excursión aquí. Los restos de las tumbas era fascinante, aunque no hay mucho de las estructuras originales permanece. Agradable ver un ejemplo de un sitio arqueológico pre-inca, después de todo los sitios inca que habíamos visitado previamente durante nuestro viaje. Sin embargo, tenía la ventaja de ser acompañado por un guía turístico. Se ve considerablemente nuestra comprensión y conocimiento de los cementerios. Hay poco señalización para explicar los puntos de interés. Hay bonitas vistas del lago Umayo incluye una pequeña isla enfrente de Sillustani.El paseo cuesta arriba puede ser un poco difícil, especialmente debido a la altitud. Asegúrate de que por algún tiempo extra a hablar como muchas pausas que necesitábamos en el camino a la cima. Paramos unas cuantas veces, y el paseo se convirtió no está mal del todo, a pesar de que se convertiría en explayar demasiado rápidamente. El camino no es demasiado caro; la Incline está catalogado suavemente, y hay sólo unos pasos por el camino.En el corto camino que lleva desde el aparcamiento hasta el camino a las tumbas, pasará por un gran número de mesas donde los vendedores están vendiendo diferentes cosas. Yo no les molesta de ninguna manera. Hay instalaciones de aseo en esta carretera, en el costo de 1 Sol (como es el caso de muchos dichos aseos por Perú).Lo mejor para llevar al menos una capa extra de ropa exterior, tales como una chaqueta cortavientos; que chilier como usted se eleva, por supuesto."
